Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Cover,Visibility
2023-03-29T06:53:00Z,-8.9,12,310,SCT,10
2023-03-29T07:53:00Z,-9.4,9,310,FEW,10
2023-03-29T08:53:00Z,-10,12,330,CLR,10
2023-03-29T09:53:00Z,-10.6,10,340,CLR,10
2023-03-29T10:53:00Z,-11.1,8,330,CLR,10
2023-03-29T11:53:00Z,-11.7,7,320,CLR,10
2023-03-29T12:53:00Z,-11.7,7,310,CLR,10
2023-03-29T13:53:00Z,-10,3,330,CLR,10
2023-03-29T14:53:00Z,-7.8,6,330,CLR,10
2023-03-29T15:53:00Z,-6.7,4,350,CLR,10
2023-03-29T16:53:00Z,-5,5,330,FEW,10
2023-03-29T17:53:00Z,-3.3,6,10,FEW,10
2023-03-29T18:53:00Z,-3.3,3,320,FEW,10
2023-03-29T19:53:00Z,-2.2,8,310,FEW,10
2023-03-29T20:53:00Z,-1.7,8,310,FEW,10
2023-03-29T21:53:00Z,-2.2,9,290,CLR,10
2023-03-29T22:53:00Z,-2.8,5,300,CLR,10
2023-03-29T23:53:00Z,-3.3,6,330,CLR,10
2023-03-30T00:53:00Z,-4.4,7,260,CLR,10
2023-03-30T01:53:00Z,-5,6,250,CLR,10
2023-03-30T02:53:00Z,-6.1,5,270,CLR,10
2023-03-30T03:53:00Z,-6.7,4,280,CLR,10
2023-03-30T04:53:00Z,-7.2,3,280,CLR,10
2023-03-30T05:53:00Z,-7.2,3,260,CLR,10
2023-03-30T06:53:00Z,-7.8,3,230,FEW,10
2023-03-30T07:53:00Z,-7.8,0,0,SCT,10
2023-03-30T08:53:00Z,-7.8,0,0,SCT,10
2023-03-30T09:53:00Z,-8.3,0,0,SCT,10
2023-03-30T10:53:00Z,-7.8,5,140,SCT,10
2023-03-30T11:53:00Z,-7.8,6,120,BKN,10
2023-03-30T12:53:00Z,-6.7,10,130,OVC,10
2023-03-30T13:53:00Z,-5,9,130,OVC,10
2023-03-30T14:53:00Z,-2.8,7,120,OVC,10
2023-03-30T15:53:00Z,-1.1,8,120,BKN,10
2023-03-30T16:53:00Z,0.6,8,110,OVC,10
2023-03-30T17:53:00Z,1.1,10,110,OVC,10
2023-03-30T19:18:00Z,1.1,12,90,OVC,6
2023-03-30T19:53:00Z,1.1,13,80,OVC,10
2023-03-30T20:53:00Z,2.2,8,120,BKN,10
2023-03-30T21:53:00Z,2.8,11,90,OVC,10
2023-03-30T22:53:00Z,2.8,14,100,OVC,10
2023-03-30T23:53:00Z,2.2,9,70,OVC,10
2023-03-31T01:49:00Z,2,13,80,OVC,8
2023-03-31T01:53:00Z,2.2,11,70,OVC,10
2023-03-31T02:53:00Z,1.7,10,80,OVC,9
2023-03-31T04:35:00Z,1.7,11,60,OVC,7
2023-03-31T05:22:00Z,1.1,11,60,OVC,7
2023-03-31T05:53:00Z,1.1,12,70,OVC,6
2023-03-31T07:46:00Z,1.1,11,60,OVC,5
2023-03-31T08:50:00Z,1,10,40,OVC,4
2023-03-31T09:46:00Z,1.7,11,20,OVC,10
2023-03-31T10:33:00Z,1.7,7,60,OVC,10
2023-03-31T11:36:00Z,1.7,10,60,OVC,9
2023-03-31T12:33:00Z,1.7,17,70,OVC,9
2023-03-31T13:33:00Z,2.8,9,20,OVC,5
2023-03-31T13:53:00Z,2.2,16,90,OVC,5
2023-03-31T14:53:00Z,2.2,14,60,OVC,10
2023-03-31T15:53:00Z,2.8,13,40,OVC,10
2023-03-31T16:53:00Z,2.8,11,50,OVC,10
2023-03-31T18:27:00Z,3.3,14,60,OVC,10
2023-03-31T18:53:00Z,3.3,18,50,OVC,10
2023-03-31T20:44:00Z,2.8,16,50,OVC,10
2023-03-31T21:35:00Z,2.8,16,50,OVC,5
2023-03-31T22:37:00Z,2.2,13,40,OVC,1.25
2023-03-31T23:46:00Z,2.2,10,40,OVC,6
